a*,a,timing
0x7fa5069c0f03,0x7fa5337bca70,352
0x7fa5069c0f03,0x7fa51da30805,352
0x7fa5069c0f03,0x7fa5199a85da,350
0x7fa5069c0f03,0x7fa533c246b0,349
0x7fa5069c0f03,0x7fa525279d19,723
0x7fa5069c0f03,0x7fa511f68c35,515
0x7fa5069c0f03,0x7fa5079554ac,356
0x7fa5069c0f03,0x7fa52b113d98,347
0x7fa5069c0f03,0x7fa5096237bd,352
0x7fa5069c0f03,0x7fa5269e1afc,342
0x7fa5069c0f03,0x7fa53bbe053c,516
0x7fa5069c0f03,0x7fa51ea4c392,345
0x7fa5069c0f03,0x7fa5051d6137,341
0x7fa5069c0f03,0x7fa52c87e44f,345
0x7fa5069c0f03,0x7fa5040f4774,341
0x7fa5069c0f03,0x7fa502894864,353
0x7fa5069c0f03,0x7fa5273eecb2,558
0x7fa5069c0f03,0x7fa52faaee87,350
0x7fa5069c0f03,0x7fa50fd2bf92,355
0x7fa5069c0f03,0x7fa50b1e684c,344
0x7fa5069c0f03,0x7fa526c7f7aa,341
0x7fa5069c0f03,0x7fa539f0328e,549
0x7fa5069c0f03,0x7fa529c1c038,521
0x7fa5069c0f03,0x7fa51fccfe74,352
0x7fa5069c0f03,0x7fa5001f306b,356
0x7fa5069c0f03,0x7fa5101b74bc,340
0x7fa5069c0f03,0x7fa50dd10bc0,344
0x7fa5069c0f03,0x7fa536527271,344
0x7fa5069c0f03,0x7fa532914ab7,350
0x7fa5069c0f03,0x7fa53b93c656,341
0x7fa5069c0f03,0x7fa530ee62e7,343
0x7fa5069c0f03,0x7fa5260d1527,514
0x7fa5069c0f03,0x7fa51936ce5b,342
0x7fa5069c0f03,0x7fa50a88e8c1,347
0x7fa5069c0f03,0x7fa519cf5bd8,344
0x7fa5069c0f03,0x7fa53e5e6b75,344
0x7fa5069c0f03,0x7fa51c7f74f7,341
0x7fa5069c0f03,0x7fa52164b084,342
0x7fa5069c0f03,0x7fa5296fa90d,356
0x7fa5069c0f03,0x7fa525e1acb4,565
0x7fa5069c0f03,0x7fa50802cb81,347
0x7fa5069c0f03,0x7fa5252dae49,345
0x7fa5069c0f03,0x7fa504867046,366
0x7fa5069c0f03,0x7fa50d202cb8,348
0x7fa5069c0f03,0x7fa511b59299,356
0x7fa5069c0f03,0x7fa50895b7ba,341
0x7fa5069c0f03,0x7fa50fa9751c,345
0x7fa5069c0f03,0x7fa538f47f4b,344
0x7fa5069c0f03,0x7fa53840a642,341
0x7fa5069c0f03,0x7fa51f7c34af,341
0x7fa5069c0f03,0x7fa50412e797,342
0x7fa5069c0f03,0x7fa51f089dec,349
0x7fa5069c0f03,0x7fa5196c673d,341
0x7fa5069c0f03,0x7fa52dd4a7cf,514
0x7fa5069c0f03,0x7fa53ed59c60,344
0x7fa5069c0f03,0x7fa5198b97a9,343
0x7fa5069c0f03,0x7fa53df01c8b,351
0x7fa5069c0f03,0x7fa50ca6a820,549
0x7fa5069c0f03,0x7fa50fde0a1a,345
0x7fa5069c0f03,0x7fa530816742,350
0x7fa5069c0f03,0x7fa5083a6e76,514
0x7fa5069c0f03,0x7fa500cc6d01,350
0x7fa5069c0f03,0x7fa5168e7c69,340
0x7fa5069c0f03,0x7fa521713cd2,343
0x7fa5069c0f03,0x7fa50b5555c2,351
0x7fa5069c0f03,0x7fa5305dd841,354
0x7fa5069c0f03,0x7fa51fcfa847,348
0x7fa5069c0f03,0x7fa527d4cab9,341
0x7fa5069c0f03,0x7fa511c288c6,342
0x7fa5069c0f03,0x7fa5093f5154,348
0x7fa5069c0f03,0x7fa50db6776d,352
0x7fa5069c0f03,0x7fa519c55447,551
0x7fa5069c0f03,0x7fa52e6cff9e,367
0x7fa5069c0f03,0x7fa5123ce7b3,354
0x7fa5069c0f03,0x7fa526e580ff,345
0x7fa5069c0f03,0x7fa500229237,550
0x7fa5069c0f03,0x7fa51ad29f6e,341
0x7fa5069c0f03,0x7fa5368ef61b,359
0x7fa5069c0f03,0x7fa539171182,353
0x7fa5069c0f03,0x7fa5131345b0,352
0x7fa5069c0f03,0x7fa5160b2aca,343
0x7fa5069c0f03,0x7fa53d29f919,343
0x7fa5069c0f03,0x7fa5321be39c,346
0x7fa5069c0f03,0x7fa52f779208,352
0x7fa5069c0f03,0x7fa52afea0e8,347
0x7fa5069c0f03,0x7fa530f17ffc,369
0x7fa5069c0f03,0x7fa5090329b1,347
0x7fa5069c0f03,0x7fa528eebd73,346
0x7fa5069c0f03,0x7fa53d98281d,341
0x7fa5069c0f03,0x7fa518e133cb,555
0x7fa5069c0f03,0x7fa5197024b5,347
0x7fa5069c0f03,0x7fa505d29693,344
0x7fa5069c0f03,0x7fa519ada0cc,352
0x7fa5069c0f03,0x7fa52ffea11e,349
0x7fa5069c0f03,0x7fa52743d365,542
0x7fa5069c0f03,0x7fa52502f68e,342
0x7fa5069c0f03,0x7fa5205c7960,341
0x7fa5069c0f03,0x7fa507137bac,350
0x7fa5069c0f03,0x7fa50cd7c148,351
0x7fa5069c0f03,0x7fa5321f0226,347
0x7fa5069c0f03,0x7fa51052cd01,354
0x7fa5069c0f03,0x7fa51a8e38b5,342
0x7fa5069c0f03,0x7fa50be4566d,347
0x7fa5069c0f03,0x7fa53ebfcc9f,348
0x7fa5069c0f03,0x7fa52ccb2069,363
0x7fa5069c0f03,0x7fa532c9d76c,350
0x7fa5069c0f03,0x7fa53ee25ed6,344
0x7fa5069c0f03,0x7fa5079dbfd7,372
0x7fa5069c0f03,0x7fa52958cd87,551
0x7fa5069c0f03,0x7fa537f97058,360
0x7fa5069c0f03,0x7fa51ab10587,348
0x7fa5069c0f03,0x7fa53f63f852,726
0x7fa5069c0f03,0x7fa535236971,344
0x7fa5069c0f03,0x7fa50ccce923,351
0x7fa5069c0f03,0x7fa52edb8a5a,350
0x7fa5069c0f03,0x7fa520220a59,350
0x7fa5069c0f03,0x7fa53dbe691f,345
0x7fa5069c0f03,0x7fa537deb40b,350
0x7fa5069c0f03,0x7fa50910c7cc,344
0x7fa5069c0f03,0x7fa53b56913c,350
0x7fa5069c0f03,0x7fa510bfe7d6,342
0x7fa5069c0f03,0x7fa52280ec81,344
0x7fa5069c0f03,0x7fa5012927d0,343
0x7fa5069c0f03,0x7fa52a6d88a2,343
0x7fa5069c0f03,0x7fa5127f8d9f,346
0x7fa5069c0f03,0x7fa5286cfb35,549
0x7fa5069c0f03,0x7fa50f707f30,353
0x7fa5069c0f03,0x7fa532dc06ff,349
0x7fa5069c0f03,0x7fa52f8076e2,343
0x7fa5069c0f03,0x7fa51c484078,354
0x7fa5069c0f03,0x7fa524fb0925,550
0x7fa5069c0f03,0x7fa53fd343e3,351
0x7fa5069c0f03,0x7fa536d6792e,348
0x7fa5069c0f03,0x7fa530df5f92,369
0x7fa5069c0f03,0x7fa53e931082,349
0x7fa5069c0f03,0x7fa523a19997,343
0x7fa5069c0f03,0x7fa523a936fe,342
0x7fa5069c0f03,0x7fa53d756f58,352
0x7fa5069c0f03,0x7fa52b3f596e,342
0x7fa5069c0f03,0x7fa50d020486,351
0x7fa5069c0f03,0x7fa5356edfb0,367
0x7fa5069c0f03,0x7fa505f05ef5,348
0x7fa5069c0f03,0x7fa50c65fcd8,342
0x7fa5069c0f03,0x7fa52a924921,349
0x7fa5069c0f03,0x7fa512bd4818,341
0x7fa5069c0f03,0x7fa53b418732,342
0x7fa5069c0f03,0x7fa50ab4537a,352
0x7fa5069c0f03,0x7fa5107bb137,347
0x7fa5069c0f03,0x7fa533203b3d,345
0x7fa5069c0f03,0x7fa513c51b46,553
0x7fa5069c0f03,0x7fa50bd24274,350
0x7fa5069c0f03,0x7fa503e02313,352
0x7fa5069c0f03,0x7fa5364607c7,347
0x7fa5069c0f03,0x7fa50cfb6a44,348
0x7fa5069c0f03,0x7fa52e4dabb5,349
0x7fa5069c0f03,0x7fa508c59566,351
0x7fa5069c0f03,0x7fa535686579,350
0x7fa5069c0f03,0x7fa53dbe2ae5,514
0x7fa5069c0f03,0x7fa53ba19c66,341
0x7fa5069c0f03,0x7fa524e8dc5b,350
0x7fa5069c0f03,0x7fa51a066b5e,347
0x7fa5069c0f03,0x7fa5209ca58b,348
0x7fa5069c0f03,0x7fa524bc203e,363
0x7fa5069c0f03,0x7fa510dce48c,425
0x7fa5069c0f03,0x7fa5117c051e,349
0x7fa5069c0f03,0x7fa5234f30c0,349
0x7fa5069c0f03,0x7fa5347e7e23,342
0x7fa5069c0f03,0x7fa535253c1c,552
0x7fa5069c0f03,0x7fa520c4a018,359
0x7fa5069c0f03,0x7fa51fbdd791,343
0x7fa5069c0f03,0x7fa5022740a2,347
0x7fa5069c0f03,0x7fa516337fc8,365
0x7fa5069c0f03,0x7fa525ae3686,343
0x7fa5069c0f03,0x7fa50e8d3d7a,515
0x7fa5069c0f03,0x7fa500c5c8e9,343
0x7fa5069c0f03,0x7fa5386b7e9e,345
0x7fa5069c0f03,0x7fa509cec4ac,343
0x7fa5069c0f03,0x7fa50b7a1c63,346
0x7fa5069c0f03,0x7fa508e72fd5,360
0x7fa5069c0f03,0x7fa53ceeffe9,367
0x7fa5069c0f03,0x7fa51f3f37a9,348
0x7fa5069c0f03,0x7fa514b97249,348
0x7fa5069c0f03,0x7fa500cf22fc,348
0x7fa5069c0f03,0x7fa515853f70,347
0x7fa5069c0f03,0x7fa521b4dc8d,340
0x7fa5069c0f03,0x7fa52f1cceb1,549
0x7fa5069c0f03,0x7fa51e4ad4d7,347
0x7fa5069c0f03,0x7fa5171d4207,349
0x7fa5069c0f03,0x7fa52cdaf997,349
0x7fa5069c0f03,0x7fa519ec713d,346
0x7fa5069c0f03,0x7fa53c061e62,343
0x7fa5069c0f03,0x7fa506e164f5,348
0x7fa5069c0f03,0x7fa53a8916c8,344
0x7fa5069c0f03,0x7fa520c23ea1,350
0x7fa5069c0f03,0x7fa517be4981,341
0x7fa5069c0f03,0x7fa50c051be6,356
0x7fa5069c0f03,0x7fa504116f61,349
0x7fa5069c0f03,0x7fa50c3cc7a4,347
0x7fa5069c0f03,0x7fa5012a5803,348
0x7fa5069c0f03,0x7fa524d60f7a,556
0x7fa5069c0f03,0x7fa52bfa9f35,352
0x7fa5069c0f03,0x7fa5035198a5,342
0x7fa5069c0f03,0x7fa53b098f42,352
0x7fa5069c0f03,0x7fa511a8d5bb,352
0x7fa5069c0f03,0x7fa511ded620,389
0x7fa5069c0f03,0x7fa53bcf582c,342
0x7fa5069c0f03,0x7fa50a145459,345
0x7fa5069c0f03,0x7fa51bad9acc,347
0x7fa5069c0f03,0x7fa50749748f,345
0x7fa5069c0f03,0x7fa512fb842e,343
0x7fa5069c0f03,0x7fa5189c9ab6,346
0x7fa5069c0f03,0x7fa52688ac39,349
0x7fa5069c0f03,0x7fa527b4f678,342
0x7fa5069c0f03,0x7fa5196bbdb2,346
0x7fa5069c0f03,0x7fa53c0deba9,354
0x7fa5069c0f03,0x7fa50969d305,346
0x7fa5069c0f03,0x7fa508888c64,343
0x7fa5069c0f03,0x7fa51a58c080,348
0x7fa5069c0f03,0x7fa52087150c,560
0x7fa5069c0f03,0x7fa5356385fb,342
0x7fa5069c0f03,0x7fa5344531bd,350
0x7fa5069c0f03,0x7fa51c8d336f,515
0x7fa5069c0f03,0x7fa53c44eaf0,547
0x7fa5069c0f03,0x7fa52ece4886,343
0x7fa5069c0f03,0x7fa53d4f7210,340
0x7fa5069c0f03,0x7fa514033471,354
0x7fa5069c0f03,0x7fa53ad3646c,354
0x7fa5069c0f03,0x7fa50160e171,350
0x7fa5069c0f03,0x7fa5203ffc15,353
0x7fa5069c0f03,0x7fa53bfdbc6f,348
0x7fa5069c0f03,0x7fa52636f0eb,343
0x7fa5069c0f03,0x7fa50c3a9b4a,346
0x7fa5069c0f03,0x7fa53f4f5515,352
0x7fa5069c0f03,0x7fa52140802e,365
0x7fa5069c0f03,0x7fa51de37105,344
0x7fa5069c0f03,0x7fa5112e2b35,340
0x7fa5069c0f03,0x7fa51d0fd85a,554
0x7fa5069c0f03,0x7fa527f7c55e,341
0x7fa5069c0f03,0x7fa52cdbc601,344
0x7fa5069c0f03,0x7fa524594ce9,342
0x7fa5069c0f03,0x7fa53af3498c,558
0x7fa5069c0f03,0x7fa5057860b7,340
0x7fa5069c0f03,0x7fa50ae1f922,342
0x7fa5069c0f03,0x7fa522a84004,370
0x7fa5069c0f03,0x7fa51ee41e6a,348
0x7fa5069c0f03,0x7fa506efe4cc,345
0x7fa5069c0f03,0x7fa52c12130a,350
0x7fa5069c0f03,0x7fa5276caace,349
0x7fa5069c0f03,0x7fa52148a54c,350
0x7fa5069c0f03,0x7fa50c992816,342
0x7fa5069c0f03,0x7fa51cd030c9,351
0x7fa5069c0f03,0x7fa5158dd70a,358
0x7fa5069c0f03,0x7fa529265b85,350
0x7fa5069c0f03,0x7fa519151bb9,349
0x7fa5069c0f03,0x7fa5045c1f90,524
0x7fa5069c0f03,0x7fa52675cd95,342
0x7fa5069c0f03,0x7fa52d18502a,520
0x7fa5069c0f03,0x7fa53f2f83fc,348
0x7fa5069c0f03,0x7fa527d6af07,552
0x7fa5069c0f03,0x7fa50d584c3f,516
0x7fa5069c0f03,0x7fa53b2d406c,365
0x7fa5069c0f03,0x7fa50e0d9ff2,376
0x7fa5069c0f03,0x7fa51992e789,345
0x7fa5069c0f03,0x7fa53a7c9581,350
0x7fa5069c0f03,0x7fa52f4e2020,357
0x7fa5069c0f03,0x7fa53776588e,354
0x7fa5069c0f03,0x7fa50baac0b6,347
0x7fa5069c0f03,0x7fa50c5df87a,345
0x7fa5069c0f03,0x7fa51f6e1dec,340
0x7fa5069c0f03,0x7fa5388686b7,356
0x7fa5069c0f03,0x7fa530b74564,353
0x7fa5069c0f03,0x7fa51a616778,556
0x7fa5069c0f03,0x7fa53dfee76f,345
0x7fa5069c0f03,0x7fa53b993e86,342
0x7fa5069c0f03,0x7fa53d09a77d,348
0x7fa5069c0f03,0x7fa51ce305d9,346
0x7fa5069c0f03,0x7fa502892352,551
0x7fa5069c0f03,0x7fa5291bba87,353
0x7fa5069c0f03,0x7fa5044fb0a7,350
0x7fa5069c0f03,0x7fa523d1c89f,346
0x7fa5069c0f03,0x7fa535b4e29d,345
0x7fa5069c0f03,0x7fa5211fe170,347
0x7fa5069c0f03,0x7fa5395f9fa9,368
0x7fa5069c0f03,0x7fa51edb3e23,346
0x7fa5069c0f03,0x7fa53a34fd29,345
0x7fa5069c0f03,0x7fa53dbbbf39,343
0x7fa5069c0f03,0x7fa505510bb8,347
0x7fa5069c0f03,0x7fa5274d4d53,342
0x7fa5069c0f03,0x7fa53ceb4335,515
0x7fa5069c0f03,0x7fa52d27babf,347
0x7fa5069c0f03,0x7fa534a59992,348
0x7fa5069c0f03,0x7fa5381883a1,357
0x7fa5069c0f03,0x7fa53b355ab2,348
0x7fa5069c0f03,0x7fa50e38811b,347
0x7fa5069c0f03,0x7fa532951922,557
0x7fa5069c0f03,0x7fa52a837ad2,343
0x7fa5069c0f03,0x7fa505aed9a9,353
0x7fa5069c0f03,0x7fa53e3fd9d8,350
0x7fa5069c0f03,0x7fa536e1734d,344
0x7fa5069c0f03,0x7fa5251cf795,354
0x7fa5069c0f03,0x7fa536c66090,347
0x7fa5069c0f03,0x7fa52798b8b1,347
0x7fa5069c0f03,0x7fa53f7e5f0d,349
0x7fa5069c0f03,0x7fa534c547ff,343
0x7fa5069c0f03,0x7fa52331f737,343
0x7fa5069c0f03,0x7fa53c88068a,340
0x7fa5069c0f03,0x7fa511a84dd8,341
0x7fa5069c0f03,0x7fa525bb1a8a,343
0x7fa5069c0f03,0x7fa525a3c111,514
0x7fa5069c0f03,0x7fa515f7fe7f,341
0x7fa5069c0f03,0x7fa5098ce329,343
0x7fa5069c0f03,0x7fa51b58a3af,351
0x7fa5069c0f03,0x7fa53717dfef,356
0x7fa5069c0f03,0x7fa502ec82d2,549
0x7fa5069c0f03,0x7fa53a33e1d2,344
0x7fa5069c0f03,0x7fa5314cdd18,347
0x7fa5069c0f03,0x7fa500a8420b,354
0x7fa5069c0f03,0x7fa53f84ed8a,343
0x7fa5069c0f03,0x7fa5189a2a6b,342
0x7fa5069c0f03,0x7fa53d938540,345
0x7fa5069c0f03,0x7fa52caca84a,355
0x7fa5069c0f03,0x7fa50d3fc3fd,346
0x7fa5069c0f03,0x7fa535ac08e2,342
0x7fa5069c0f03,0x7fa527e202fc,356
0x7fa5069c0f03,0x7fa51b784518,346
0x7fa5069c0f03,0x7fa528412204,349
0x7fa5069c0f03,0x7fa512657dce,346
0x7fa5069c0f03,0x7fa521271ec1,555
0x7fa5069c0f03,0x7fa52680fbdd,346
0x7fa5069c0f03,0x7fa50946f11b,343
0x7fa5069c0f03,0x7fa506441656,343
0x7fa5069c0f03,0x7fa51d475c6d,554
0x7fa5069c0f03,0x7fa530dfa9cc,348
0x7fa5069c0f03,0x7fa505c27563,352
0x7fa5069c0f03,0x7fa5120ca46c,346
0x7fa5069c0f03,0x7fa51411a104,343
0x7fa5069c0f03,0x7fa5024a7bee,355
0x7fa5069c0f03,0x7fa523b4f244,343
0x7fa5069c0f03,0x7fa539ccbb8e,347
0x7fa5069c0f03,0x7fa527ee3cff,345
0x7fa5069c0f03,0x7fa539acf0c3,342
0x7fa5069c0f03,0x7fa503599eb7,352
0x7fa5069c0f03,0x7fa50346e0ae,344
0x7fa5069c0f03,0x7fa530c4d0b2,346
0x7fa5069c0f03,0x7fa506462189,343
0x7fa5069c0f03,0x7fa53d7ac280,557
0x7fa5069c0f03,0x7fa52211adca,341
0x7fa5069c0f03,0x7fa506ee6394,342
0x7fa5069c0f03,0x7fa53cffb00b,356
0x7fa5069c0f03,0x7fa53aabd835,556
0x7fa5069c0f03,0x7fa50481e8d4,515
0x7fa5069c0f03,0x7fa529ac5855,342
0x7fa5069c0f03,0x7fa507eb9c32,353
0x7fa5069c0f03,0x7fa53a2df1b6,352
0x7fa5069c0f03,0x7fa5118e5b51,344
0x7fa5069c0f03,0x7fa52363e14a,516
0x7fa5069c0f03,0x7fa5226f13bb,515
0x7fa5069c0f03,0x7fa523f3d91f,352
0x7fa5069c0f03,0x7fa5048b000b,354
0x7fa5069c0f03,0x7fa508f00f98,366
0x7fa5069c0f03,0x7fa52d3aca3b,353
0x7fa5069c0f03,0x7fa50acf1661,344
0x7fa5069c0f03,0x7fa526376c05,553
0x7fa5069c0f03,0x7fa51e1a7407,343
0x7fa5069c0f03,0x7fa510918bc4,341
0x7fa5069c0f03,0x7fa538441071,355
0x7fa5069c0f03,0x7fa5322c150b,554
0x7fa5069c0f03,0x7fa512dc07b2,513
0x7fa5069c0f03,0x7fa51bf902b5,341
0x7fa5069c0f03,0x7fa52bf8d099,351
0x7fa5069c0f03,0x7fa53aca44b2,345
0x7fa5069c0f03,0x7fa515a5f378,344
0x7fa5069c0f03,0x7fa52f526f50,355
0x7fa5069c0f03,0x7fa53e112560,347
0x7fa5069c0f03,0x7fa5066ac42a,351
0x7fa5069c0f03,0x7fa5359890d9,346
0x7fa5069c0f03,0x7fa53b8be7e1,351
0x7fa5069c0f03,0x7fa5287c71f4,346
0x7fa5069c0f03,0x7fa53c86f46d,342
0x7fa5069c0f03,0x7fa5388b97ec,348
0x7fa5069c0f03,0x7fa523284a29,347
0x7fa5069c0f03,0x7fa50108dd42,356
0x7fa5069c0f03,0x7fa52237f041,365
0x7fa5069c0f03,0x7fa52b13e65b,346
0x7fa5069c0f03,0x7fa53b36cef8,342
0x7fa5069c0f03,0x7fa533c64b92,559
0x7fa5069c0f03,0x7fa50e77c7a5,342
0x7fa5069c0f03,0x7fa51da5e2b3,341
0x7fa5069c0f03,0x7fa517ba24b1,340
0x7fa5069c0f03,0x7fa51302c7b0,353
0x7fa5069c0f03,0x7fa52695f24b,344
0x7fa5069c0f03,0x7fa504f4eeec,344
0x7fa5069c0f03,0x7fa51dd1de11,346
0x7fa5069c0f03,0x7fa50ccd5e50,341
0x7fa5069c0f03,0x7fa5230f62f4,344
0x7fa5069c0f03,0x7fa52e6369d5,352
0x7fa5069c0f03,0x7fa505116ec1,344
0x7fa5069c0f03,0x7fa5153b77ff,355
0x7fa5069c0f03,0x7fa5013f7188,342
0x7fa5069c0f03,0x7fa5210a7176,345
0x7fa5069c0f03,0x7fa501344899,348
0x7fa5069c0f03,0x7fa53c09b63a,351
0x7fa5069c0f03,0x7fa536b064ee,354
0x7fa5069c0f03,0x7fa53086b7e9,347
0x7fa5069c0f03,0x7fa53a1adb9a,556
0x7fa5069c0f03,0x7fa53d1b2918,341
0x7fa5069c0f03,0x7fa5261f48c3,340
0x7fa5069c0f03,0x7fa535a6c37b,343
0x7fa5069c0f03,0x7fa525979b0c,349
0x7fa5069c0f03,0x7fa522a63d30,344
0x7fa5069c0f03,0x7fa52e325b67,348
0x7fa5069c0f03,0x7fa508bfe535,346
0x7fa5069c0f03,0x7fa523af1a72,353
0x7fa5069c0f03,0x7fa5106a4ba8,353
0x7fa5069c0f03,0x7fa533d3cb90,351
0x7fa5069c0f03,0x7fa51ee5e96b,343
0x7fa5069c0f03,0x7fa50430973a,342
0x7fa5069c0f03,0x7fa5024b9335,344
0x7fa5069c0f03,0x7fa53c8bcc1e,560
0x7fa5069c0f03,0x7fa51beabbec,348
0x7fa5069c0f03,0x7fa5154e5ae5,342
0x7fa5069c0f03,0x7fa52321be6a,342
0x7fa5069c0f03,0x7fa520dfaad8,557
0x7fa5069c0f03,0x7fa5332038f6,345
0x7fa5069c0f03,0x7fa52fef1cba,514
0x7fa5069c0f03,0x7fa503ef0dcc,350
0x7fa5069c0f03,0x7fa52183a2cc,347
0x7fa5069c0f03,0x7fa535008b7c,342
0x7fa5069c0f03,0x7fa5192a85cc,343
0x7fa5069c0f03,0x7fa522c31454,345
0x7fa5069c0f03,0x7fa5160afcf2,349
0x7fa5069c0f03,0x7fa51a5ece65,359
0x7fa5069c0f03,0x7fa51eccca8e,353
0x7fa5069c0f03,0x7fa50cbb61e1,348
0x7fa5069c0f03,0x7fa50ae5864e,346
0x7fa5069c0f03,0x7fa518e7a628,346
0x7fa5069c0f03,0x7fa509d68af9,343
0x7fa5069c0f03,0x7fa53104cf11,342
0x7fa5069c0f03,0x7fa50e8e69a4,341
0x7fa5069c0f03,0x7fa52f6e2606,342
0x7fa5069c0f03,0x7fa513ab0c42,341
0x7fa5069c0f03,0x7fa53cc0c50b,555
0x7fa5069c0f03,0x7fa5382e0b3b,346
0x7fa5069c0f03,0x7fa5375a26b4,342
0x7fa5069c0f03,0x7fa50d2b10b4,345
0x7fa5069c0f03,0x7fa52c01d6cc,350
0x7fa5069c0f03,0x7fa51640101f,356
0x7fa5069c0f03,0x7fa5115ba7ee,352
0x7fa5069c0f03,0x7fa52e4d6a01,343
0x7fa5069c0f03,0x7fa512cbdc3e,351
0x7fa5069c0f03,0x7fa52d4663da,348
0x7fa5069c0f03,0x7fa5039bc4e7,354
0x7fa5069c0f03,0x7fa535ed9aa8,354
0x7fa5069c0f03,0x7fa50e260eb3,1191
0x7fa5069c0f03,0x7fa536bbfddd,377
0x7fa5069c0f03,0x7fa525dcb762,350
0x7fa5069c0f03,0x7fa512151c7f,8780
0x7fa5069c0f03,0x7fa5183fa0a9,359
0x7fa5069c0f03,0x7fa51add42de,357
0x7fa5069c0f03,0x7fa52b3fa24b,362
0x7fa5069c0f03,0x7fa53b02b4fd,351
0x7fa5069c0f03,0x7fa530e83fd1,356
0x7fa5069c0f03,0x7fa5059e70b0,344
0x7fa5069c0f03,0x7fa519cf7f8b,359
0x7fa5069c0f03,0x7fa53da3a1b2,353
0x7fa5069c0f03,0x7fa51083f6ff,355
0x7fa5069c0f03,0x7fa532b725b4,362
0x7fa5069c0f03,0x7fa5077a2cab,349
0x7fa5069c0f03,0x7fa50188c610,366
0x7fa5069c0f03,0x7fa501458f58,358
0x7fa5069c0f03,0x7fa536e852b1,357
0x7fa5069c0f03,0x7fa51533d252,559
0x7fa5069c0f03,0x7fa53e065463,358
0x7fa5069c0f03,0x7fa52f165ded,357
0x7fa5069c0f03,0x7fa50c8df907,357
0x7fa5069c0f03,0x7fa50b316517,361
0x7fa5069c0f03,0x7fa51b1834b9,357
0x7fa5069c0f03,0x7fa522ce0926,360
0x7fa5069c0f03,0x7fa51c8d0d06,515
0x7fa5069c0f03,0x7fa509659eba,356
0x7fa5069c0f03,0x7fa53599e564,359
0x7fa5069c0f03,0x7fa509d370e0,357
0x7fa5069c0f03,0x7fa50d0163a1,360
0x7fa5069c0f03,0x7fa52b87800c,360
0x7fa5069c0f03,0x7fa517f97f93,370
0x7fa5069c0f03,0x7fa503bd617f,349
0x7fa5069c0f03,0x7fa51164376f,364
0x7fa5069c0f03,0x7fa52a0e9c13,356
0x7fa5069c0f03,0x7fa51bfd0228,367
0x7fa5069c0f03,0x7fa52c417a4d,563
0x7fa5069c0f03,0x7fa5154e3e5e,357
0x7fa5069c0f03,0x7fa516ffb726,356
0x7fa5069c0f03,0x7fa51d29ba1e,357
0x7fa5069c0f03,0x7fa51aecaf0f,359
0x7fa5069c0f03,0x7fa530cf36b1,348
0x7fa5069c0f03,0x7fa51acd5bd0,347
0x7fa5069c0f03,0x7fa52b70a60e,347
0x7fa5069c0f03,0x7fa523865c65,362
0x7fa5069c0f03,0x7fa52247887c,347
0x7fa5069c0f03,0x7fa52cf96c1e,4965
0x7fa5069c0f03,0x7fa524cbebbd,383
0x7fa5069c0f03,0x7fa5192fdb2d,351
0x7fa5069c0f03,0x7fa5022d3e71,349
0x7fa5069c0f03,0x7fa522d24021,352
0x7fa5069c0f03,0x7fa50846391a,347
0x7fa5069c0f03,0x7fa50ebb3778,343
0x7fa5069c0f03,0x7fa52e03a538,342
0x7fa5069c0f03,0x7fa5235e6dd3,343
0x7fa5069c0f03,0x7fa53189409e,515
0x7fa5069c0f03,0x7fa50a90b23e,345
0x7fa5069c0f03,0x7fa52cc40c8e,418
0x7fa5069c0f03,0x7fa527232603,355
0x7fa5069c0f03,0x7fa51464231f,351
0x7fa5069c0f03,0x7fa539c5702f,360
0x7fa5069c0f03,0x7fa512aaa60f,557
0x7fa5069c0f03,0x7fa52c5da2b2,351
0x7fa5069c0f03,0x7fa53d82d1ae,349
0x7fa5069c0f03,0x7fa5240edd7e,342
0x7fa5069c0f03,0x7fa5166c3ec5,350
0x7fa5069c0f03,0x7fa5197fd3d7,342
0x7fa5069c0f03,0x7fa5105057cc,345
0x7fa5069c0f03,0x7fa52bba7d24,345
0x7fa5069c0f03,0x7fa5307f8afd,348
0x7fa5069c0f03,0x7fa52d7a11ea,346
0x7fa5069c0f03,0x7fa506a72c33,348
0x7fa5069c0f03,0x7fa5214ec1ae,346
0x7fa5069c0f03,0x7fa508476dbb,349
0x7fa5069c0f03,0x7fa53217d241,344
0x7fa5069c0f03,0x7fa504d51e14,552
0x7fa5069c0f03,0x7fa52a8ef637,348
0x7fa5069c0f03,0x7fa51f113e5f,346
0x7fa5069c0f03,0x7fa529a109d1,347
0x7fa5069c0f03,0x7fa503bed164,554
0x7fa5069c0f03,0x7fa5213e7cd0,343
0x7fa5069c0f03,0x7fa50c7349f2,354
0x7fa5069c0f03,0x7fa50c050a7f,348
0x7fa5069c0f03,0x7fa52ff9b448,348
0x7fa5069c0f03,0x7fa53a76ef2b,345
0x7fa5069c0f03,0x7fa52f637852,348
0x7fa5069c0f03,0x7fa52182f4e7,349
0x7fa5069c0f03,0x7fa50507a169,345
0x7fa5069c0f03,0x7fa51c2784e0,345
0x7fa5069c0f03,0x7fa508a61aea,344
0x7fa5069c0f03,0x7fa5196bc488,357
0x7fa5069c0f03,0x7fa515ecf510,351
0x7fa5069c0f03,0x7fa51b50c0f9,346
0x7fa5069c0f03,0x7fa505c9673b,346
