a*,a,timing
0x7f44336cef83,0x7f4418715836,375
0x7f44336cef83,0x7f4427f958b0,490
0x7f44336cef83,0x7f440d472597,370
0x7f44336cef83,0x7f442f5e88e6,518
0x7f44336cef83,0x7f4400042113,360
0x7f44336cef83,0x7f440c283f7e,363
0x7f44336cef83,0x7f4439800b56,355
0x7f44336cef83,0x7f4438638cff,371
0x7f44336cef83,0x7f440ca644ac,359
0x7f44336cef83,0x7f4435e4113c,368
0x7f44336cef83,0x7f44155b843b,360
0x7f44336cef83,0x7f442f845097,362
0x7f44336cef83,0x7f4415d75497,361
0x7f44336cef83,0x7f443cc0ac86,353
0x7f44336cef83,0x7f4437efcda3,358
0x7f44336cef83,0x7f442354902f,379
0x7f44336cef83,0x7f4431e7c93f,360
0x7f44336cef83,0x7f4404ca0217,370
0x7f44336cef83,0x7f442845728d,358
0x7f44336cef83,0x7f4410642a27,491
0x7f44336cef83,0x7f441b1e6d02,368
0x7f44336cef83,0x7f440e127be2,361
0x7f44336cef83,0x7f44220d824f,361
0x7f44336cef83,0x7f4417788d2c,362
0x7f44336cef83,0x7f4425074267,361
0x7f44336cef83,0x7f44300a9e52,373
0x7f44336cef83,0x7f441838df31,363
0x7f44336cef83,0x7f442a5cb729,364
0x7f44336cef83,0x7f442398b527,367
0x7f44336cef83,0x7f440a564839,367
0x7f44336cef83,0x7f441925bf4f,366
0x7f44336cef83,0x7f443c0a0d5e,517
0x7f44336cef83,0x7f44324fa0ea,359
0x7f44336cef83,0x7f44266ce4e6,361
0x7f44336cef83,0x7f442b689644,368
0x7f44336cef83,0x7f443253c1fd,360
0x7f44336cef83,0x7f4432952464,490
0x7f44336cef83,0x7f4424e8a19a,355
0x7f44336cef83,0x7f442ab74efc,360
0x7f44336cef83,0x7f443f3b6911,372
0x7f44336cef83,0x7f441accb2d6,360
0x7f44336cef83,0x7f440012d337,363
0x7f44336cef83,0x7f442ebfb9a8,370
0x7f44336cef83,0x7f4430a4076e,354
0x7f44336cef83,0x7f443cd37fbe,361
0x7f44336cef83,0x7f4426af874b,367
0x7f44336cef83,0x7f4413f8979d,360
0x7f44336cef83,0x7f442ebb48fd,358
0x7f44336cef83,0x7f442b798962,354
0x7f44336cef83,0x7f443c3e0a2a,354
0x7f44336cef83,0x7f443f1f7325,354
0x7f44336cef83,0x7f440697f664,355
0x7f44336cef83,0x7f440a50860d,363
0x7f44336cef83,0x7f44212cf574,363
0x7f44336cef83,0x7f441e108390,355
0x7f44336cef83,0x7f442f57c874,494
0x7f44336cef83,0x7f44113793c6,524
0x7f44336cef83,0x7f44364962c2,357
0x7f44336cef83,0x7f4419b47f9e,378
0x7f44336cef83,0x7f4434d048ed,361
0x7f44336cef83,0x7f44009faafb,367
0x7f44336cef83,0x7f4432da3eed,365
0x7f44336cef83,0x7f4430da564b,355
0x7f44336cef83,0x7f4432ef4be5,375
0x7f44336cef83,0x7f44194723d3,360
0x7f44336cef83,0x7f441c42ec8f,364
0x7f44336cef83,0x7f4425430de2,524
0x7f44336cef83,0x7f440bdc4837,363
0x7f44336cef83,0x7f44012b8e2a,353
0x7f44336cef83,0x7f440ffa5cde,355
0x7f44336cef83,0x7f440b17b148,372
0x7f44336cef83,0x7f441bf84100,369
0x7f44336cef83,0x7f44100d3016,500
0x7f44336cef83,0x7f4439d76af0,355
0x7f44336cef83,0x7f440c9c486e,368
0x7f44336cef83,0x7f440ce0afd4,365
0x7f44336cef83,0x7f442086f23b,360
0x7f44336cef83,0x7f442094e00b,380
0x7f44336cef83,0x7f443b9bf8d1,355
0x7f44336cef83,0x7f440c007b9d,367
0x7f44336cef83,0x7f441cd2ea36,356
0x7f44336cef83,0x7f443abb6bf6,354
0x7f44336cef83,0x7f4412987201,517
0x7f44336cef83,0x7f4427237043,366
0x7f44336cef83,0x7f441be8616a,377
0x7f44336cef83,0x7f4430a8f592,362
0x7f44336cef83,0x7f44167b38b7,359
0x7f44336cef83,0x7f442d1ff530,359
0x7f44336cef83,0x7f4426f25854,355
0x7f44336cef83,0x7f44302fb855,361
0x7f44336cef83,0x7f4421f03e1e,487
0x7f44336cef83,0x7f442792034f,367
0x7f44336cef83,0x7f442309f742,354
0x7f44336cef83,0x7f4412ca9469,370
0x7f44336cef83,0x7f441a814f35,377
0x7f44336cef83,0x7f443c511b15,362
0x7f44336cef83,0x7f442f0d80f9,362
0x7f44336cef83,0x7f443fc45d17,367
0x7f44336cef83,0x7f44082d634d,354
0x7f44336cef83,0x7f4430390f23,361
0x7f44336cef83,0x7f440fbeb9f6,358
0x7f44336cef83,0x7f4413451495,361
0x7f44336cef83,0x7f440c315023,403
0x7f44336cef83,0x7f441fcbea0c,368
0x7f44336cef83,0x7f440d1c7f86,382
0x7f44336cef83,0x7f4418cd9892,361
0x7f44336cef83,0x7f442cac99e0,361
0x7f44336cef83,0x7f442da371c1,361
0x7f44336cef83,0x7f443962789d,495
0x7f44336cef83,0x7f44284892b1,354
0x7f44336cef83,0x7f4439a3ed5f,353
0x7f44336cef83,0x7f44163562d3,355
0x7f44336cef83,0x7f442303fea8,363
0x7f44336cef83,0x7f440c3c5f60,359
0x7f44336cef83,0x7f443d58d316,352
0x7f44336cef83,0x7f443eec6012,371
0x7f44336cef83,0x7f443ce554f2,361
0x7f44336cef83,0x7f4413d40bce,355
0x7f44336cef83,0x7f442c0c5543,358
0x7f44336cef83,0x7f4423d7ad46,366
0x7f44336cef83,0x7f440403c423,353
0x7f44336cef83,0x7f440dfc9361,359
0x7f44336cef83,0x7f440b69b096,361
0x7f44336cef83,0x7f44270dbb66,365
0x7f44336cef83,0x7f4420c727ca,365
0x7f44336cef83,0x7f4425eaffcb,367
0x7f44336cef83,0x7f44235ed67b,360
0x7f44336cef83,0x7f440fd4a8c3,489
0x7f44336cef83,0x7f4425af5ce2,361
0x7f44336cef83,0x7f442b8c39c8,363
0x7f44336cef83,0x7f44000db7e6,360
0x7f44336cef83,0x7f44356e16d8,370
0x7f44336cef83,0x7f443ed14e5e,525
0x7f44336cef83,0x7f440c3f080a,353
0x7f44336cef83,0x7f44153a00e4,523
0x7f44336cef83,0x7f440bedcde4,360
0x7f44336cef83,0x7f44250ca09c,361
0x7f44336cef83,0x7f4401e69ac4,367
0x7f44336cef83,0x7f4439913fa5,369
0x7f44336cef83,0x7f441e6f1939,359
0x7f44336cef83,0x7f442a2f2d76,363
0x7f44336cef83,0x7f4433352d04,359
0x7f44336cef83,0x7f4434a47c0d,359
0x7f44336cef83,0x7f440d332c1e,522
0x7f44336cef83,0x7f443f718c65,493
0x7f44336cef83,0x7f4431fd4f23,367
0x7f44336cef83,0x7f440c1f8c30,353
0x7f44336cef83,0x7f443c56e157,358
0x7f44336cef83,0x7f4405d15af1,516
0x7f44336cef83,0x7f44382be173,362
0x7f44336cef83,0x7f44202e8e9e,373
0x7f44336cef83,0x7f4409d51f15,355
0x7f44336cef83,0x7f44062874d4,361
0x7f44336cef83,0x7f442b983f34,353
0x7f44336cef83,0x7f4430e2da7b,359
0x7f44336cef83,0x7f4426ef9c9f,356
0x7f44336cef83,0x7f4411833eff,368
0x7f44336cef83,0x7f441441b0f6,361
0x7f44336cef83,0x7f4436c44562,368
0x7f44336cef83,0x7f4437329be1,362
0x7f44336cef83,0x7f443fcdeabf,376
0x7f44336cef83,0x7f4436d1fd49,368
0x7f44336cef83,0x7f442ca0b2ba,503
0x7f44336cef83,0x7f443e9f391d,358
0x7f44336cef83,0x7f4403110553,361
0x7f44336cef83,0x7f4401dab39e,369
0x7f44336cef83,0x7f440a8d0701,361
0x7f44336cef83,0x7f44281da5ef,363
0x7f44336cef83,0x7f4403c14e63,524
0x7f44336cef83,0x7f44041e46a6,352
0x7f44336cef83,0x7f44068cbf28,363
0x7f44336cef83,0x7f442df07bd9,357
0x7f44336cef83,0x7f44375373ab,364
0x7f44336cef83,0x7f443b313b35,361
0x7f44336cef83,0x7f443b23a7f7,360
0x7f44336cef83,0x7f4436c50010,359
0x7f44336cef83,0x7f442d2e8a59,520
0x7f44336cef83,0x7f4407433427,522
0x7f44336cef83,0x7f44331be167,360
0x7f44336cef83,0x7f4432ffe54a,495
0x7f44336cef83,0x7f443f6f159b,371
0x7f44336cef83,0x7f44134a7005,367
0x7f44336cef83,0x7f443cd5045f,355
0x7f44336cef83,0x7f4405978a6f,526
0x7f44336cef83,0x7f443ee2af39,376
0x7f44336cef83,0x7f442db7deda,362
0x7f44336cef83,0x7f442c87270e,369
0x7f44336cef83,0x7f441065ee38,532
0x7f44336cef83,0x7f4401f98fd1,371
0x7f44336cef83,0x7f44234b6c71,361
0x7f44336cef83,0x7f4407988a1a,359
0x7f44336cef83,0x7f4401c77a90,356
0x7f44336cef83,0x7f441a1d69ba,374
0x7f44336cef83,0x7f4434393cd4,362
0x7f44336cef83,0x7f440066b3ad,367
0x7f44336cef83,0x7f441d2e6f0d,356
0x7f44336cef83,0x7f443613f072,505
0x7f44336cef83,0x7f440af3baae,366
0x7f44336cef83,0x7f44054c14fc,355
0x7f44336cef83,0x7f4439d53ed5,355
0x7f44336cef83,0x7f440f120154,369
0x7f44336cef83,0x7f440bd8d424,354
0x7f44336cef83,0x7f4427c5baae,351
0x7f44336cef83,0x7f44066574ff,361
0x7f44336cef83,0x7f44070a0f5a,524
0x7f44336cef83,0x7f4422e962a5,371
0x7f44336cef83,0x7f443d2a750f,363
0x7f44336cef83,0x7f44343899b3,355
0x7f44336cef83,0x7f442a2c96cd,353
0x7f44336cef83,0x7f4430465677,355
0x7f44336cef83,0x7f4427387efd,367
0x7f44336cef83,0x7f44299bac68,367
0x7f44336cef83,0x7f440390c67c,363
0x7f44336cef83,0x7f44240d835d,356
0x7f44336cef83,0x7f442f3336d7,493
0x7f44336cef83,0x7f44027375b6,364
0x7f44336cef83,0x7f4411c56237,370
0x7f44336cef83,0x7f441bba5de6,359
0x7f44336cef83,0x7f4412d963ee,360
0x7f44336cef83,0x7f4413bef208,368
0x7f44336cef83,0x7f443f05ca57,519
0x7f44336cef83,0x7f441a71ee08,369
0x7f44336cef83,0x7f4415866c98,356
0x7f44336cef83,0x7f4419233411,517
0x7f44336cef83,0x7f440eab2adc,356
0x7f44336cef83,0x7f4415ed2045,368
0x7f44336cef83,0x7f443651a31e,361
0x7f44336cef83,0x7f4404bf1b4f,369
0x7f44336cef83,0x7f4420e0daf3,368
0x7f44336cef83,0x7f443b9db81a,353
0x7f44336cef83,0x7f443e945a24,360
0x7f44336cef83,0x7f442ff2dc48,353
0x7f44336cef83,0x7f4407768c3e,493
0x7f44336cef83,0x7f44265a14d3,521
0x7f44336cef83,0x7f4436585147,521
0x7f44336cef83,0x7f440e809b98,355
0x7f44336cef83,0x7f4409437778,363
0x7f44336cef83,0x7f443382c657,363
0x7f44336cef83,0x7f4402b9354b,357
0x7f44336cef83,0x7f4433700e45,361
0x7f44336cef83,0x7f4423c91cce,356
0x7f44336cef83,0x7f4429f1b449,361
0x7f44336cef83,0x7f441d0bbaad,370
0x7f44336cef83,0x7f442759e34a,360
0x7f44336cef83,0x7f440dff37a6,360
0x7f44336cef83,0x7f440c3ef185,367
0x7f44336cef83,0x7f4429cd5900,363
0x7f44336cef83,0x7f441fc499dd,360
0x7f44336cef83,0x7f4427f94f6b,362
0x7f44336cef83,0x7f443ca6bcef,361
0x7f44336cef83,0x7f4433838be6,496
0x7f44336cef83,0x7f4426ff19c2,370
0x7f44336cef83,0x7f441718aaf7,354
0x7f44336cef83,0x7f440909f87e,356
0x7f44336cef83,0x7f4400224dd3,362
0x7f44336cef83,0x7f4425c3d5d4,361
0x7f44336cef83,0x7f441ef718c4,369
0x7f44336cef83,0x7f443673f0f1,362
0x7f44336cef83,0x7f442a82f123,360
0x7f44336cef83,0x7f443fd7f3b7,377
0x7f44336cef83,0x7f443211a90b,363
0x7f44336cef83,0x7f4429174b47,355
0x7f44336cef83,0x7f442fcacfff,384
0x7f44336cef83,0x7f4439883549,361
0x7f44336cef83,0x7f440f71601a,547
0x7f44336cef83,0x7f4426232147,359
0x7f44336cef83,0x7f440808d0e2,366
0x7f44336cef83,0x7f4418b4d793,496
0x7f44336cef83,0x7f4419a5e79e,523
0x7f44336cef83,0x7f440ac2062d,356
0x7f44336cef83,0x7f440c24e5d8,356
0x7f44336cef83,0x7f443d6f046c,375
0x7f44336cef83,0x7f4434b3ba76,358
0x7f44336cef83,0x7f442930a086,365
0x7f44336cef83,0x7f4424c8e7b6,368
0x7f44336cef83,0x7f4402b2f21c,354
0x7f44336cef83,0x7f44356f920b,362
0x7f44336cef83,0x7f440e9640b7,362
0x7f44336cef83,0x7f4422778bfa,525
0x7f44336cef83,0x7f441d68e176,364
0x7f44336cef83,0x7f440b3cfda6,517
0x7f44336cef83,0x7f4415fb17e0,364
0x7f44336cef83,0x7f440467fb38,360
0x7f44336cef83,0x7f442255a89d,362
0x7f44336cef83,0x7f441f05105e,374
0x7f44336cef83,0x7f44048a490b,489
0x7f44336cef83,0x7f4408197e71,362
0x7f44336cef83,0x7f443dfc2922,368
0x7f44336cef83,0x7f443afe39fc,359
0x7f44336cef83,0x7f44329c6f94,383
0x7f44336cef83,0x7f443dd41cda,358
0x7f44336cef83,0x7f442d0fe307,354
0x7f44336cef83,0x7f441bb3badc,363
0x7f44336cef83,0x7f442d9eecd9,353
0x7f44336cef83,0x7f4426981850,366
0x7f44336cef83,0x7f442b251af6,360
0x7f44336cef83,0x7f4413c20e20,352
0x7f44336cef83,0x7f442ea0e932,369
0x7f44336cef83,0x7f4403d9f289,374
0x7f44336cef83,0x7f442d67f5be,365
0x7f44336cef83,0x7f443962ef60,355
0x7f44336cef83,0x7f440ffed862,362
0x7f44336cef83,0x7f442ad6fa2a,493
0x7f44336cef83,0x7f442e16a9d6,355
0x7f44336cef83,0x7f44392f78e8,367
0x7f44336cef83,0x7f440f9fe1e1,363
0x7f44336cef83,0x7f4430c99bf3,355
0x7f44336cef83,0x7f442e9f0af3,374
0x7f44336cef83,0x7f441e362298,372
0x7f44336cef83,0x7f44134127ed,356
0x7f44336cef83,0x7f440c07ec69,367
0x7f44336cef83,0x7f442973203e,521
0x7f44336cef83,0x7f44293c3fcd,371
0x7f44336cef83,0x7f44106fe7a1,355
0x7f44336cef83,0x7f440bc8c8db,373
0x7f44336cef83,0x7f440841502b,409
0x7f44336cef83,0x7f4414fa30ac,522
0x7f44336cef83,0x7f4413e2474d,363
0x7f44336cef83,0x7f44063d794e,360
0x7f44336cef83,0x7f440ff86aa8,656
0x7f44336cef83,0x7f44067eb6e1,359
0x7f44336cef83,0x7f4404119628,360
0x7f44336cef83,0x7f443d084daf,366
0x7f44336cef83,0x7f44223271bd,352
0x7f44336cef83,0x7f4431b08301,362
0x7f44336cef83,0x7f4423a065ff,354
0x7f44336cef83,0x7f440d578cb4,357
0x7f44336cef83,0x7f4405729122,360
0x7f44336cef83,0x7f4412414f32,364
0x7f44336cef83,0x7f4411317f3d,526
0x7f44336cef83,0x7f4432da86e0,375
0x7f44336cef83,0x7f440ba43e92,357
0x7f44336cef83,0x7f442130579f,368
0x7f44336cef83,0x7f441db1810b,368
0x7f44336cef83,0x7f4439bae868,365
0x7f44336cef83,0x7f441a5fd087,353
0x7f44336cef83,0x7f442d5162ec,380
0x7f44336cef83,0x7f442a84845b,494
0x7f44336cef83,0x7f4408fedb7a,361
0x7f44336cef83,0x7f440b878584,369
0x7f44336cef83,0x7f443dc5ac48,354
0x7f44336cef83,0x7f441506c7e3,354
0x7f44336cef83,0x7f4434faa5c2,367
0x7f44336cef83,0x7f442701ec15,363
0x7f44336cef83,0x7f442576af84,371
0x7f44336cef83,0x7f4400c36e9d,354
0x7f44336cef83,0x7f442f433c41,377
0x7f44336cef83,0x7f443a70e030,371
0x7f44336cef83,0x7f4414a5b5ea,360
0x7f44336cef83,0x7f443580b58f,352
0x7f44336cef83,0x7f440a694ad8,369
0x7f44336cef83,0x7f441b246ccc,368
0x7f44336cef83,0x7f4439924bb7,363
0x7f44336cef83,0x7f4407719887,361
0x7f44336cef83,0x7f443d56de89,360
0x7f44336cef83,0x7f442b42ceb8,359
0x7f44336cef83,0x7f442b11fe87,498
0x7f44336cef83,0x7f440aae6b3d,363
0x7f44336cef83,0x7f4430b55fda,378
0x7f44336cef83,0x7f443d534db9,361
0x7f44336cef83,0x7f441bdfea7b,362
0x7f44336cef83,0x7f44238fe6bb,356
0x7f44336cef83,0x7f4408f78c4b,522
0x7f44336cef83,0x7f443d10421a,363
0x7f44336cef83,0x7f44014167c6,366
0x7f44336cef83,0x7f4402b274b3,369
0x7f44336cef83,0x7f44177012a2,354
0x7f44336cef83,0x7f442e92cab2,357
0x7f44336cef83,0x7f442d36f90f,355
0x7f44336cef83,0x7f44206eee1c,360
0x7f44336cef83,0x7f443a1a5036,381
0x7f44336cef83,0x7f442afca557,361
0x7f44336cef83,0x7f443575b600,368
0x7f44336cef83,0x7f442f14f5f8,360
0x7f44336cef83,0x7f4411fe916d,656
0x7f44336cef83,0x7f441aec6584,360
0x7f44336cef83,0x7f442fd86495,524
0x7f44336cef83,0x7f440141cdae,353
0x7f44336cef83,0x7f44155d45b5,367
0x7f44336cef83,0x7f44047e1a80,352
0x7f44336cef83,0x7f4436c2833d,363
0x7f44336cef83,0x7f441fc6908d,363
0x7f44336cef83,0x7f441fa2874c,367
0x7f44336cef83,0x7f443054cef4,369
0x7f44336cef83,0x7f4427382915,361
0x7f44336cef83,0x7f441cf965d5,363
0x7f44336cef83,0x7f441b979dac,357
0x7f44336cef83,0x7f44124a279c,522
0x7f44336cef83,0x7f4427a7d113,352
0x7f44336cef83,0x7f440c4cfd87,522
0x7f44336cef83,0x7f440f9d7555,488
0x7f44336cef83,0x7f440387bb8e,517
0x7f44336cef83,0x7f442fdce442,359
0x7f44336cef83,0x7f44189501a0,355
0x7f44336cef83,0x7f440097fda8,366
0x7f44336cef83,0x7f44311e4c08,368
0x7f44336cef83,0x7f441b477653,356
0x7f44336cef83,0x7f441808104a,354
0x7f44336cef83,0x7f441fb116ba,364
0x7f44336cef83,0x7f44087e6f62,357
0x7f44336cef83,0x7f443876fe67,356
0x7f44336cef83,0x7f4419cb66f0,364
0x7f44336cef83,0x7f44337b14ba,367
0x7f44336cef83,0x7f442decb467,354
0x7f44336cef83,0x7f4408e05ce8,363
0x7f44336cef83,0x7f440579a627,361
0x7f44336cef83,0x7f4408d919eb,360
0x7f44336cef83,0x7f4438b8c17d,374
0x7f44336cef83,0x7f4406bb73d5,489
0x7f44336cef83,0x7f441e365fa0,360
0x7f44336cef83,0x7f443d36dbfd,366
0x7f44336cef83,0x7f443d7df712,368
0x7f44336cef83,0x7f443dfcf02e,543
0x7f44336cef83,0x7f441cd96349,354
0x7f44336cef83,0x7f442dd2c606,353
0x7f44336cef83,0x7f4425351943,359
0x7f44336cef83,0x7f4439d2c91f,355
0x7f44336cef83,0x7f44096a63b2,373
0x7f44336cef83,0x7f44377f40df,360
0x7f44336cef83,0x7f44217a9a32,361
0x7f44336cef83,0x7f4415b76139,360
0x7f44336cef83,0x7f44071cb634,355
0x7f44336cef83,0x7f44250255c0,363
0x7f44336cef83,0x7f440594457b,369
0x7f44336cef83,0x7f441fb1b7d4,361
0x7f44336cef83,0x7f44259a5368,369
0x7f44336cef83,0x7f4436b29183,490
0x7f44336cef83,0x7f443af92e27,363
0x7f44336cef83,0x7f443da263b3,361
0x7f44336cef83,0x7f441663a83d,369
0x7f44336cef83,0x7f4403779d8a,367
0x7f44336cef83,0x7f443619621a,363
0x7f44336cef83,0x7f44302f0f2d,364
0x7f44336cef83,0x7f4436f2b244,360
0x7f44336cef83,0x7f4424061681,363
0x7f44336cef83,0x7f44390f6c15,357
0x7f44336cef83,0x7f443c6c586b,368
0x7f44336cef83,0x7f442cdf306c,370
0x7f44336cef83,0x7f4431c82d93,364
0x7f44336cef83,0x7f440327cc40,353
0x7f44336cef83,0x7f440b15900d,364
0x7f44336cef83,0x7f442eff0990,361
0x7f44336cef83,0x7f4400a5c352,523
0x7f44336cef83,0x7f440912803b,367
0x7f44336cef83,0x7f440bd86cda,498
0x7f44336cef83,0x7f442e788958,367
0x7f44336cef83,0x7f442e47997e,522
0x7f44336cef83,0x7f4405ab35f9,367
0x7f44336cef83,0x7f4437e2ed0a,359
0x7f44336cef83,0x7f4425c6da5d,355
0x7f44336cef83,0x7f442725d02b,424
0x7f44336cef83,0x7f440d9a4e44,363
0x7f44336cef83,0x7f442ce39091,360
0x7f44336cef83,0x7f440c2825eb,360
0x7f44336cef83,0x7f44132e93bf,368
0x7f44336cef83,0x7f440c954865,367
0x7f44336cef83,0x7f4431c27953,363
0x7f44336cef83,0x7f4409e12543,356
0x7f44336cef83,0x7f44078e768c,361
0x7f44336cef83,0x7f442f64dd06,362
0x7f44336cef83,0x7f442044cd80,364
0x7f44336cef83,0x7f440b061416,355
0x7f44336cef83,0x7f44257e3f20,503
0x7f44336cef83,0x7f441073dcae,363
0x7f44336cef83,0x7f4401f8c65a,375
0x7f44336cef83,0x7f44098455a1,354
0x7f44336cef83,0x7f44098348c3,355
0x7f44336cef83,0x7f443e651ec5,354
0x7f44336cef83,0x7f443663860e,353
0x7f44336cef83,0x7f443b4b7656,360
0x7f44336cef83,0x7f44018ceb05,521
0x7f44336cef83,0x7f440179161b,367
0x7f44336cef83,0x7f442a4a7fe7,372
0x7f44336cef83,0x7f440232ae57,360
0x7f44336cef83,0x7f440a8b9656,370
0x7f44336cef83,0x7f443622ecc1,359
0x7f44336cef83,0x7f4430ab37af,373
0x7f44336cef83,0x7f4438d32fd4,424
0x7f44336cef83,0x7f443bce22ba,366
0x7f44336cef83,0x7f44288e24ba,369
0x7f44336cef83,0x7f441e9a0a31,494
0x7f44336cef83,0x7f4422f3f2e5,357
0x7f44336cef83,0x7f44362872fe,361
0x7f44336cef83,0x7f440b7d9ac2,354
0x7f44336cef83,0x7f442f1c18d0,360
0x7f44336cef83,0x7f44095706bd,355
0x7f44336cef83,0x7f441812e327,356
0x7f44336cef83,0x7f4420de9223,359
0x7f44336cef83,0x7f4413382c00,362
0x7f44336cef83,0x7f441fa159b3,367
0x7f44336cef83,0x7f4410436f2a,365
0x7f44336cef83,0x7f44337cf981,517
0x7f44336cef83,0x7f442aa76dca,360
0x7f44336cef83,0x7f4435c1ae4a,368
0x7f44336cef83,0x7f4403f0d62f,360
0x7f44336cef83,0x7f442ca03424,362
0x7f44336cef83,0x7f443f4603ec,378
0x7f44336cef83,0x7f440d741ef2,354
0x7f44336cef83,0x7f442b0552ea,506
0x7f44336cef83,0x7f4435a989fa,361
0x7f44336cef83,0x7f4408bf9549,362
0x7f44336cef83,0x7f442c923def,363
0x7f44336cef83,0x7f443722a015,369
0x7f44336cef83,0x7f44330a1530,373
0x7f44336cef83,0x7f442ec4ec47,354
0x7f44336cef83,0x7f4401ae366b,358
0x7f44336cef83,0x7f44292d01f1,360
0x7f44336cef83,0x7f441f7023f6,362
0x7f44336cef83,0x7f443a81663f,524
0x7f44336cef83,0x7f4424fb24ab,368
0x7f44336cef83,0x7f4407fe48b0,363
0x7f44336cef83,0x7f44191b7070,372
0x7f44336cef83,0x7f4407ef1790,359
0x7f44336cef83,0x7f443e26bbae,368
0x7f44336cef83,0x7f4424990b32,359
0x7f44336cef83,0x7f44370b3060,369
0x7f44336cef83,0x7f44077dc26c,503
0x7f44336cef83,0x7f443cabee59,355
0x7f44336cef83,0x7f4417e9c283,360
0x7f44336cef83,0x7f441ab5ee6c,368
0x7f44336cef83,0x7f441c4d480c,370
0x7f44336cef83,0x7f44282d31ad,356
0x7f44336cef83,0x7f440e32e7ed,372
0x7f44336cef83,0x7f4406f4b5d6,368
0x7f44336cef83,0x7f441deedff8,378
0x7f44336cef83,0x7f441223be1c,369
0x7f44336cef83,0x7f443394e9fb,355
0x7f44336cef83,0x7f441d34e3e4,360
0x7f44336cef83,0x7f441f97dd0f,367
0x7f44336cef83,0x7f441e9a3ce5,366
0x7f44336cef83,0x7f4412de6dde,361
0x7f44336cef83,0x7f4428577258,369
0x7f44336cef83,0x7f440b2c7ad4,355
0x7f44336cef83,0x7f440a010df3,361
0x7f44336cef83,0x7f441b618788,488
0x7f44336cef83,0x7f4439f1671b,515
0x7f44336cef83,0x7f440baf445e,359
0x7f44336cef83,0x7f44048e8979,523
0x7f44336cef83,0x7f4419618b12,352
0x7f44336cef83,0x7f440630aa9d,362
0x7f44336cef83,0x7f442989ae24,354
0x7f44336cef83,0x7f44215fd3c2,359
0x7f44336cef83,0x7f441f4c1b0d,363
0x7f44336cef83,0x7f443178c5b4,362
0x7f44336cef83,0x7f441f868f71,364
0x7f44336cef83,0x7f4403e5263f,353
0x7f44336cef83,0x7f442883f614,358
0x7f44336cef83,0x7f44270451dd,369
0x7f44336cef83,0x7f4400911498,366
0x7f44336cef83,0x7f44006db897,355
0x7f44336cef83,0x7f4401ba4049,505
0x7f44336cef83,0x7f441cde5ca4,356
0x7f44336cef83,0x7f44289aea45,360
0x7f44336cef83,0x7f440fed2837,355
0x7f44336cef83,0x7f4423d3127b,523
0x7f44336cef83,0x7f440689ca3d,353
0x7f44336cef83,0x7f442210e653,363
0x7f44336cef83,0x7f441767fc76,361
0x7f44336cef83,0x7f4423beae21,529
0x7f44336cef83,0x7f4401a8c362,360
0x7f44336cef83,0x7f443602395b,360
0x7f44336cef83,0x7f44369d1bff,352
0x7f44336cef83,0x7f442a0035ba,356
0x7f44336cef83,0x7f44012eb42f,515
0x7f44336cef83,0x7f44009e29f2,354
0x7f44336cef83,0x7f440561bd42,360
0x7f44336cef83,0x7f443b201b4b,360
0x7f44336cef83,0x7f440c4d6e50,492
0x7f44336cef83,0x7f4409f046bb,352
0x7f44336cef83,0x7f441481a65d,362
0x7f44336cef83,0x7f44127e18ed,366
0x7f44336cef83,0x7f443379f4df,355
0x7f44336cef83,0x7f4435e17a1f,517
0x7f44336cef83,0x7f4431ca33fa,367
0x7f44336cef83,0x7f4424f2ba93,370
0x7f44336cef83,0x7f4415680990,365
0x7f44336cef83,0x7f4435af5a39,355
0x7f44336cef83,0x7f440d76b0a7,363
0x7f44336cef83,0x7f443c6c5b6d,367
0x7f44336cef83,0x7f4436406ed1,361
0x7f44336cef83,0x7f440de4693f,364
0x7f44336cef83,0x7f443e269bb7,355
0x7f44336cef83,0x7f44131ecb75,359
0x7f44336cef83,0x7f44367f5384,360
0x7f44336cef83,0x7f440e13c3ee,360
0x7f44336cef83,0x7f4436f1ddf0,364
0x7f44336cef83,0x7f443d091dc1,482
0x7f44336cef83,0x7f443024aa41,355
0x7f44336cef83,0x7f440e59da66,362
0x7f44336cef83,0x7f4420c7cbe2,358
0x7f44336cef83,0x7f4431cd6da4,369
0x7f44336cef83,0x7f44045c13c1,363
0x7f44336cef83,0x7f441764e7e1,355
0x7f44336cef83,0x7f441bcda35e,354
0x7f44336cef83,0x7f44058ac7f1,353
0x7f44336cef83,0x7f44180311d3,522
0x7f44336cef83,0x7f44212f60a1,353
0x7f44336cef83,0x7f4400aae33c,362
0x7f44336cef83,0x7f4424508023,372
0x7f44336cef83,0x7f442b1fa75c,366
0x7f44336cef83,0x7f44152c8999,356
0x7f44336cef83,0x7f4436ce9910,369
0x7f44336cef83,0x7f441e999c3c,354
0x7f44336cef83,0x7f440b0e03b8,364
0x7f44336cef83,0x7f442898cd0a,482
0x7f44336cef83,0x7f44038c56cf,368
0x7f44336cef83,0x7f4420760d49,368
0x7f44336cef83,0x7f441e482743,358
0x7f44336cef83,0x7f4411030777,530
0x7f44336cef83,0x7f441ce268b6,363
0x7f44336cef83,0x7f4414889614,361
0x7f44336cef83,0x7f441ee770b6,365
0x7f44336cef83,0x7f441b09046d,364
0x7f44336cef83,0x7f4427a76189,363
0x7f44336cef83,0x7f441566c43a,356
